linkID,venue1,venue2
9542,HgL6gGEGoAUBKGrT6BXU4Q,z1jWE9gO4ehWJESM_H7zpA
9543,CrIQLWcvOYWDFAl-UWgkxw,sQFpfRs1Flcw3evCdI2wpA
9544,2xn5cEvhZFxFRcnxhcT0Yw,GI25YkbpfyB6f6d_ffZHxQ
9545,vVnccEZW4p9HlbUEucpUYg,FlaKnTMLBE_pzRYHjXTOLg
9546,DE89UdHFMCN6DtYWZuer5A,uiblCNxg83Q44bA2PYKuYQ
9547,K-tKnqhblGR7K4R3roKmqA,xL9EhlYVMSe2mdkisYjXog
9548,Nri8ZIsZGGdel0PBRIm6tw,aLcFhMe6DDJ430zelCpd2A
9549,zIk53Y8P-N7Y46NxYFhL1Q,6mUidMn4-TEj3_-LD3lsSQ
9550,6f3phwDUEkYPiDoLovG2rw,np8wj1g3cgCoIcJ26zozpA
9551,0a2O150ytxrDjDzXNfRWkA,GYgkmreQorRd5wJg0Pvnfw
9552,Pz13Ru_-U4qoZiu89ezVmQ,fh8a_k9oslEDSHbmJLzUrQ
9553,4kDLEb1OgE7IrO54lCkn3A,BY0o4pOtNPKyTklTFXDJpg
9554,Yl2TN9c23ZGLUBSD9ks5Uw,SjgeuBlgKER9yegpoxT99w
9555,s-3UrY9VcOxIhvw7CM84pQ,jluEI1ZDQDeJlbl-M3YH3Q
9556,e9smQsCHC7-ghr_7fWz4Mw,yG2PdMFn6y3QDw4Uq4b5lg
9557,lo8WwqKogC-kz4toRvkdUQ,pSMK_FtULKiU-iuh7SMKwg
9558,IT3PJYnPxYfJTiQxD9vVWA,kUIrMc_nOMxDJSCi0EXUrQ
9559,8bsX9mC-WBmLu3p53n41fw,2PZRu5q70e0p7jEMxaXsDw
9560,DgE8JqFcYgp2SrjSKb3Gsg,OURoudNtFXyd7RTtl5ASKg
9561,hQtGXpMq4gyRWH4s2iNpUQ,_HqZL3gK98-Q4ObAoyM1aw
9562,U_jPOTd-Z5KATbTYnDeNxg,An-JJle53UMHokU4MwFktg
9563,AY4WY_rfrQum3Ad_ohNhVw,L3cr192keA1dWb_ebk1pJQ
9564,geQG2a9uO6Q9hXVx937Kbw,IIzeaav_cM8wivultx7m8w
9565,WmuoWetYC-4U2-V4taC6Wg,Gl6xFX8vM5dqknF9azPCMQ
9566,q9_gLvTNf11etVxbH7JY0Q,P7CQtFeORdYNO2_305rEbw
9567,73_UT7fZ7mzXcguX8-oSuQ,r_BrIgzYcwo1NAuG9dLbpg
9568,7v91woy8IpLrqXsRvxj_vw,5Rau1XtDY3X9Fk6V6lBKAw
9569,fy6srT4KpbE7ICBLdypEuQ,nD3FyISCri8uLP0NJY5CZA
9570,3VHJGvjHeEki7Hiyt-Hv5g,2xw-Ksu9b2jDYlZaApXcBA
9571,Y1jrsVAWK1bFC_s1CJmICw,VF6al3kAVLMtXNnscPJahA
9572,fGurvC5BdOfd5MIuLUQYVA,3i8QcSgFgGQdc_2eikQd7g
9573,sYSlKRCWmVeQr1hA6-WUzw,35SEr0cPTuoBJ1DYQ686pA
9574,JMiaNitMzMbJm6Kh0RbT5A,dulgBrNtDCGjYcbQa2E6uA
9575,28adZ4lsuUeVB2aWzohK9g,6sBEq5wssRJ8du-1YZkZRg
9576,nddvI420y7BKvp6nO8bfMg,EqqhZsyX7r2uExk4zDF1qg
9577,Ib-WbHVHp_e1PZnU0P6JfQ,BsFAotQQE1yRVVJEDADaJw
9578,YJ05ntGlszxACOD5zn1YjA,vfKSsF8kj34NW3tj2Qf2Lw
9579,H6DatYLpe0lYdYb37JpMyA,VgBaojouH9sJThnyyl76Yg
9580,0X255ZLz70dj3QrLWnPE3Q,7oEKIG7d1ttPRejppZ3WIA
9581,A-2rj2poYBBjtenXSzKsyg,vcxvQyAggPqxcHwvJXvjGg
9582,SxvKjtbq5qRlFoXrU8Bo9Q,cepfJZIv0iLj1fDs8LdYZg
9583,IHaPc-TUBXaw6RWP9FGyYQ,D-OhYQaUDfs3DS-a1AKFaQ
9584,7UryxwrUQ3jeia-naq7Clg,ACBFbEW6oa58_RyX9Op-qQ
9585,5m2JukTajxMk-qS5W4s-FA,ym4zQit5BHrOk53lk8dFJg
9586,Veh0kB2ErSaKsH5v6o7nwQ,11oPXzO6RQ6F_UUYbLkALA
9587,i4QxkI-oZgFLD_dShF4F7g,02Ycww2etUAxorZb5gIM8Q
9588,D-8yidw7FLKKQpciKJSd2g,sPGbBt01zybTxV2FRdRaDQ
9589,H6cWqEXchVUEJHbi_EHUUg,BxCzy1WOVxOrr_G7V4BIvg
9590,dAmVTQ6ukuLh4UxTmBoRkg,umLn7zBi0-5VEFUyZ3XlEQ
9591,K2-3hzUtmqK8BWuLAEiauw,TC_wo34sUnF1CpZKXRYRlg
9592,iAdj2sx6LHWt6_zM7U3GLw,02Ycww2etUAxorZb5gIM8Q
9593,T6uVlXYp9XeW8U9QajqQdg,ZdaZwXC0FByDY3EwNELphw
9594,5G6tkZu1h-M08tip2V_6oA,agWZA6ajLvu6MfFySNBzZw
9595,_LSwdNmiFSzRZQfG4g-qwA,WEwn-xveW2T1dQxuCUd0Sg
9596,N0l4hT7UCywbZ9UEZ1R9kQ,9c-JiFCUpA2Y6yZlBlS7xg
9597,DciNFrAGFcRHZ7D8V1U3Wg,cr__ihwxDQ7hyq2ZfX172Q
9598,pSjoZ6ojMGRIQM2KAGqFGg,pSjoZ6ojMGRIQM2KAGqFGg
9599,XYIPXJ9parr9FtvvcGI1SA,a9aW5e731lplWGHUZ02-zQ
9600,jT-KFrbwr5iE-_vrVLpmiw,_H2Q4Y4aosi-svXyfZIaIw
9601,GcxE5hK_TaHP4EZFDYz2mg,-M9S1wlZTvv6T9EOo5X2Yw
9602,ubvBLftgooP1vCJjvWgNVQ,hc7bFjQ0JtwfZhKDG_xJiA
9603,_cjPEH9wXhKS-HQe_U3M4Q,cTbFJzHQzFSX-z3JF4abKQ
9604,K-tKnqhblGR7K4R3roKmqA,IiG1_hV_TyQgLzh2j8Zncg
9605,28adZ4lsuUeVB2aWzohK9g,snw9iNNLpFYZeHotW00uVA
9606,pDqShrDKRpl8cceGavrZuw,lRwpFFaFr3QQ5fGHkk3eXQ
9607,EEIz44ewHhOKmfTloAK13g,tE88d-oHmNngAZNdD9EHjg
9608,1DtyA7pnc66hTkv64lKlzw,xyDURCgsDbygq04G-YglJQ
9609,U1S6NFCtMzq-qX7PnU2i_Q,FTDljmduViAYBqrNEQx3fA
9610,ikI3t6meCr4_DpHHZs6N2w,r_BrIgzYcwo1NAuG9dLbpg
9611,G4LNmTrBmQF8xY7iZlI4bg,dUu-XNUD5VOyTLQcdBtIzg
9612,O_UC_izJXcAmkm6HlEyGSA,bLrjQj3G9NAyKoi5EROj1Q
9613,u6JJojkbqVlVI4NqKsL54Q,1Fpk8ibHhZYnCw8fnGny8w
9614,w-T4zTgKC1kVgKMC3fxKMg,pgomg_u3H2RtEVUYUcngXQ
9615,HUYEadSbGSQNHXFmT2Ujjw,qflIO8MUjwBnpY0R9wZ9Nw
9616,Eea3M2P6VnxHXWZg21gd-Q,WehrrRjldUMRyd5CxQ_uTg
9617,cPAVcmanexdCPzwGpy5ZVg,UDk7qUVIetK3Y3NuARguqg
9618,Dpl8d6eXq-YnF5zEV1cwMw,3VHJGvjHeEki7Hiyt-Hv5g
9619,cPXasVLtq_1gmuSg65TUfQ,iGEvDk6hsizigmXhDKs2Vg
9620,XlvpNPAZnzm-DJmKYmK2nQ,4POPYEONJpkfhWOMx_PyGg
9621,OuetgAKs90ce74ojny3nMw,GpaZ8XqpAbbe5iY0Yz_0XA
9622,n_-CwlqV8fzEIUPky8Ibtw,bo4loBeLwkQqZ7HGrgxXRQ
9623,N_2yEZ41g9zDW_gWArFiHw,Gl6xFX8vM5dqknF9azPCMQ
9624,B01pO_pI_8AOfEsukGNg-Q,fTYFGytoYm6UavQVv5GGBA
9625,HUYEadSbGSQNHXFmT2Ujjw,0cpLF0LFQHHRFNlL0iy_Aw
9626,wbBxCkhmz4bXbKb7PmXE2Q,jOqh0eVjqtUOpZ9AZgSazA
9627,TG-5UF3tHSP9xSq5L6b1Zg,sXLdPB6WWaAN_ZsEAmCF0w
9628,DQFuOd8tUebBAcV5iTGfDA,ogT0OVYJ0t3Xd1yRFmXSoQ
9629,fi_MEKLFZ3K6FVd0a3qedw,kvtAMdXpAcxCLZFg-DlqJg
9630,pg36IGYR0AhV0IiWBNlv3Q,9QgxFnsLqB1CHCA0F2bGzg
9631,m3A-UM3XRo8Jql7Sq8Vhow,WP1e-VmnTW2K0A9dMCF10g
9632,aFYGaprcxxK6Lol1OgIdlQ,A7waf6G3cvnLfAqKeLL8DA
9633,49fcUkW5tOHlqBakrWTMzQ,9Z2k1hsQgM7bjWtJgD1lbA
9634,NrJSy3dgcXErFtOKGREmnw,0QjROMVW9ACKjhSEfHqNCQ
9635,6ALBeke4yZcCorqLMvpFoA,rl0_CZQDJDlXfZiHe9tZ8A
9636,sYNizmTwXOxHYQbBuSs5Tw,xL9EhlYVMSe2mdkisYjXog
9637,Nri8ZIsZGGdel0PBRIm6tw,OVkOzOOq6AeZ7z7UAWiTDg
9638,mZRKH9ngRY92bI_irrHq6w,NIepcNSKopCiennUfPDkNQ
9639,uAAWlLdsoUf872F1FKiX1A,oKfiAU3X4C2chk6DJdKPAQ
9640,jxjxVbQGMAcewMSUAeQfOQ,NEYMAeK1BeR2E_vELnEIDA
9641,trKyIRyjKqVSZmcU0AnICQ,wcR9Vbwn2EmlSeV7uBUIsA
9642,-TjzQsimpriXVYaH3HdtQA,XFU7XiXOo7LB3uPLecRlOw
9643,yE0f7SPDqafcaE1D8WsmDQ,VRTGuPtIyjqrO_YvTQG20w
9644,qr6JL8B2ToHTPztzf4LkFg,0sPOBQHlVvuhO1h-1p1ccQ
9645,Fbx2G0ISTkXOj_Huly9c_w,Tpx8tScjNW6noaEgZ1hXFg
9646,yyT2aODioewkwIP-dQZ_wA,Iadni8K9IgCJe2yB3fpgTw
9647,LtbF0qDeCpQ95sMW_IEn0g,SjgeuBlgKER9yegpoxT99w
9648,u9_cHsWEKds73ZT8PZaf6g,OA1o0ixPWw-maEq2CF1Qag
9649,Dl2vgi5W_nbe-A97D0zgfA,8O7nxCcZ_C28i955kXwzGA
9650,lVVJMvqu4LXL5rBqjO6eqg,RTzTSAbDgbPz-wlWVI04Nw
9651,_l3nxDFpmLUMxCQrz1LfBQ,O-uIEuv7JLUHajkemx_sVw
9652,4cg0UV1tEznGsEGsutZZHg,FM0h7JHdthhnc50vgGWzpA
9653,1xgJ9E_s_8n9fgw3HQbbug,ttuEwktrkmh3TUlSFPZqAA
9654,euAfN3ilf8ySF4p9I-xyvg,oRy013Ovh_RtEouO-rGX2A
9655,kGOr_D-LNpgZ2M9N8TT4QQ,sa1ZAswk7kEQfg9Mb6iQwQ
9656,VxrvGKfba7rBDNLjc-Wy3A,J9BmILDpV1Pr3GKU9XhjTQ
9657,y-Iw6dZflNix4BdwIyTNGA,fN_I3jP7RD2llubTvhXtKQ
9658,DIVF4oo86EGupm5CC60sZg,QqesgEbz-B0mYEoEF6vBDg
9659,RtUvSWO_UZ8V3Wpj0n077w,VRwT0pscR5vESCrAnUpNwQ
9660,ky8BMyjQm83cqq9fx_Rn3w,f5iPbCVgv-2x00ZBoOwU7A
9661,C8_zdU7zGLUK3uC4e5AepQ,LXOFoHui5fafehNC2VQiZw
9662,dAmVTQ6ukuLh4UxTmBoRkg,wcpS12gLfPz-z11BVhL6jQ
9663,oXMvjbVKKr629a2FTxXtJA,StjUke9uj6T6qB4hpyzMMA
9664,W7Ua8ELRMm3IPd23fp7XjA,gEv1Og5uGDLw9HkbKSGUZw
9665,_3edKIClxwPyXX9sHwmO9g,a2zs3Uv5WoWR90rR5zZVUQ
9666,lRYwL6uv-vheg4aijp48IA,RyDiwx4xD3Lx8sWHx1aFlQ
9667,u2-EcTjvFanTQwTlU1_eNg,8FqfLM0Kv3Grr9l8bOAlCA
9668,nhtl2xdJXIwVlov_9AsAdQ,BxcLVgA6BndKDJol0ZZu0g
9669,yP71_LfUPnGIRqA2g09RoQ,XLc5WIzafCocqsycQhvEPw
9670,0Wa923tB6RM7ujUkMtpTwA,rl5QCS_zuLLVBE4Ola9vDQ
9671,-XytzGAV9NQqSKSgD7YOtw,yXVuV_G5goKCQh8-t8KxNA
9672,ljkZuPphAFpuwNF1o9-FGw,YkdEIDQkn7osX5xW584WMw
9673,aLcFhMe6DDJ430zelCpd2A,7gnYWanhD6O7qOF-NfPNhA
9674,vBGfITg_FEkFYMQwNagbBA,0-k_-9YoWXpmtiaLdKeQJQ
9675,AY4WY_rfrQum3Ad_ohNhVw,kOFDVcnj-8fd3doIpCQ06A
9676,ucgzkl7atsBMGu4gGpmHfw,Pd7S10T03_jwhRMvYrjmTg
9677,hPXR-Bi8U-uz6TUViqmGpg,Nq0UHjD_cKW9UbIJplQf_g
9678,A7waf6G3cvnLfAqKeLL8DA,-9dmhyBvepc08KPEHlEM0w
9679,tJcpzXzykNSLuzWwa1JQUw,mBOIef7a4hONEbSi_ai8Bw
9680,b-wEkSnjS9VSSymJI7Z_5A,PgxjXf7enBAyzjR9ftLZ2A
9681,nu-DHeDtxnOW5vYj93dGPQ,KVpvE6pOPM9KMvak4HFsNg
9682,p3qjmdZZFEMOTWJjmdTa3Q,7wsE_8oB-XWz5KJurb0O4w
9683,_8VjsTaiLF2kCwYG_HY5Zw,KYPgJdH0KwBIxCcoz_K08Q
9684,7ODXq--HE7QpzvWwgk5rMA,-TjzQsimpriXVYaH3HdtQA
9685,lIEahf71RLPJ_rFBJ5fqzQ,a3nywjjHRweFT-4rOap12g
9686,-6c_bJblLXUwoWfmYLtH_w,aMR9D5NnpQ3rjtxXt8ZBpw
9687,4AODBYlS9wIBL1aPFJo1Tg,iGEvDk6hsizigmXhDKs2Vg
9688,LCb2moBNkcBto_32rmZJ5A,C8_zdU7zGLUK3uC4e5AepQ
9689,kYD9E14AijONhJ7rFsyLrg,uAAWlLdsoUf872F1FKiX1A
9690,uAAWlLdsoUf872F1FKiX1A,oU42-XP4zvouwUw6TJNjnw
9691,kjZ7Mk1fvjgFCQxHpEn4hw,35SEr0cPTuoBJ1DYQ686pA
9692,Qb7bXfvT6oH-E076MIVTHQ,4PINzgssH9dDbw36jofi_Q
9693,R__NLOqjUlw8qf12KD-I5A,ehUN_XAWr1ePov0jtgv0Lw
9694,Lazgf3I9gFCJ-6BWWeyjbQ,nIwtGMkMyx0elLxVFs1D6A
9695,PclXFbQpqK1lKqymFbYCpw,m3U4Pey_Yr0jgJb8MHfy5g
9696,h_4dPV9M9aYaBliH1Eoeeg,C16ogi6ASv-sQW3SGScmNQ
9697,dJc9bkde3SqVTKdksHC55A,iGEvDk6hsizigmXhDKs2Vg
9698,0j3ScXP2pii16Y4ojtKdSQ,ofw8aDSEg1HoQdmCgvLtaQ
9699,oICXzFAaUMrYGzjRWmkw4Q,e41TP5cXZqSrz50xCBJqZw
9700,cr__ihwxDQ7hyq2ZfX172Q,e2r5_zNwNu4kVBnpFRv0AQ
9701,RUd_M7DPJq1I3DPq0oF--w,L3R7y3_tUKQlM9kor4-Ccw
9702,i2iVOCmZ_aC2BI4vpGwU9w,UxWH8zRYIBgs6Q2oykvRdw
9703,9GLN1xfck07CKfNfejKCwg,UH6mET5JYZR6yPDVpTG9Og
9704,8KkyDoWrqOeZb--qUtNwjQ,JvAwJ673DYBSckyWSq6RZw
9705,tf2v8zj5zrDq18HZKWDAcQ,Zq9WPT7ZAOYlQ0GV8OQWKQ
9706,MW20l3gVlw7NzATSOV7Qkw,XOhGG5Ab2-DBeCYYNQ9NRQ
9707,8f9Tl2gq78wqjtrToOTo7A,BYDs_o6U4CLxJec8k1Q90Q
9708,4AODBYlS9wIBL1aPFJo1Tg,8MWiywu09bhLWIpzVaD4gw
9709,fPISsMIXOYZP1uins2Bwyw,Nxm2hcwZv4T6XVc8ScR2-A
9710,yY3jNsrpCyKTqQuRuLV8gw,yY3jNsrpCyKTqQuRuLV8gw
9711,T4g4k2OhCTsiqcP-ZXElHQ,r388dQHh4aYgmY6JCThYUQ
9712,aT9jGDqTCvVjGjbYC969Rg,OllK5_S-7svgSwbUfx1xYA
9713,OlklbRrfBIlc6obPtZPF3w,AM0NHSxMeX92OKBt0ywmSA
9714,dpU5-xuWm4tCbZ1m3yl2Dg,ZhACHVw9k438Z3i-Gw9BHA
9715,5hTskC8JrA2zA0mYaYEZpg,7YM7fxwtWYiHGfcsz2Ei1g
9716,nRo8ZR3UO1Kt6XwIMbMy1w,FfF8XGFf8_BSlWSjIgqeQg
9717,Muk-jU2W2x1D__h0pCXhbw,Ijh1AcbH-F3CyhYT_5qL8Q
9718,DizSoX0FqH_EvXSHW6wEIQ,Jzyca_4320DP6XiOiIFSMQ
9719,xy1McNUocWlt-8DZ7Ifg9A,fIcKzkoWIH1baDGywOaifQ
9720,VOsvscZOFYzcsdbmAlVkiA,Q4RSmF0s-AkaegrLFCLEbg
9721,khOsPUxJuf5R3cmgiZnk6g,9ot8oInkYZTt6wkkGe__vQ
9722,m2xeKBhS0szlm7xfU5b8ew,ACQ1kbWkPToh0BsAQ5TGIQ
9723,JMiaNitMzMbJm6Kh0RbT5A,AgumeejSSVoJ0Bdr5Iguww
9724,pDKITbL0no7HPHFodv9jTQ,5Illcs9aBYZlaJp9BiGjng
9725,i--dxuKd_6Dx7mwgQ5nl-g,9chhHAiwQkR4rYY8B6TvvA
9726,nwoVquf9Fn9AP5mDpNc7sQ,-Py4QGu7Z2MaN7IZkwKQfg
9727,7BF72Nz7_fIKTdaRKYFq0A,nBl_4gw5ecGzNkHyzfii8g
9728,EhGPj8iJDIdaHnWg9d5BgA,Qmwfg-PtYuCo5Q_IwcA_HQ
9729,YHXczxm4W3BkGT-z7vZBBw,pnStRO16rw-jXa9S2FQoEg
9730,l7RCvKqA61Jzm98gaqIhvw,iag4htR8F7FmE9zpz7_GMw
9731,4u1iOihWOVkgNTId927fHg,p8H1RF75ByAEoGnzfNwVGA
9732,UxWH8zRYIBgs6Q2oykvRdw,eqg6UyuVLwzAplUvN9UkSw
9733,NIepcNSKopCiennUfPDkNQ,3xnp-QeBCYR7_aA_xPIi1w
9734,UN0UwUh7jaeX6Jg3lZImCg,9pWzjhdrPgsZEmF7-QOaIQ
9735,DlBStzjg7I5b7OI9LE3-DQ,h6BfSMMGfhNF9WCkTU0RMQ
9736,mG71gQ5HWl7ut9OCN6NJKA,0IxuB4s4ezsFSGM9Ru26hw
9737,ejKXczjEkm1gzyRdblQm8w,45dAqX8Yi3FyVUSIFHu3ag
9738,sGAbBm8eX6DY5R5S2NSy6g,Qmwfg-PtYuCo5Q_IwcA_HQ
9739,GJX_96Dldb0JZLUlHBgAcA,_nUQ_iT_JEdkMN7c-wqkBQ
9740,eMG6CIt8WzZp8WIJ9LWsQg,tj9pFG_hvwP2MvjjT-hEDQ
9741,cAj-wwzw8HhwpHDtF_zLhA,HxSINQAplSFAn6of-wexcA
9742,Jmay78aOzmyWHkpviqUEGA,ZpPOiNYi4AHNneI7uco7GQ
9743,Y0NkII8gne1QEJbUCBi2tg,RADloW1UROUn4FJFU4JJNg
9744,7qHU_Zh5qEJP3DaaBHqWBg,vP-TuPr7fZ107L8Z4JommQ
9745,bOE2ArZhAvQFyGJhPxcCBQ,ilZACarKk5VY1xU02llNYA
9746,37-tFLj-xgG6_9oBIO4FJw,N_2yEZ41g9zDW_gWArFiHw
9747,rfgln6-7WFCu7S7fOoqMdA,sBILjRQHd-sIVzPwrg-a9w
9748,fNc1WuGwiT7RhqXUIe4S8A,uPJvuF2lE_1GWiuHvlRBEA
9749,UpEVdq_euH-5mqCIgUAd2Q,zsyQEMYhIDcdGLbf-kYlRw
9750,xmnBvjTlZltuMkhnYJgp9w,mXsumyOgPP-cRQuFQmRivg
9751,RG4NphZCi8Pw6Ei-g6oaqg,m3A-UM3XRo8Jql7Sq8Vhow
9752,JVK8szNDoy9MNiYSz_MiAA,xHBSMycXDJJ3sB0IF6BJDw
9753,qQPJ9aTyVa9DGWiLi97g5g,C4sVRSWeWuXo0OtnXewsjQ
9754,L3R7y3_tUKQlM9kor4-Ccw,n0lOAQDZRXsFutZ8zNqDPQ
9755,vcxvQyAggPqxcHwvJXvjGg,6EVBc9kdc3Hd8KZkLVPnGA
9756,exysqt4RqxkF9I8Z2NEUsQ,2KduMkQeDDgVHwsOGoIi_A
9757,L82O1ZFFQfjJxF0_PYWPnA,KTQnkLLKTEJfYEy_NT05OA
9758,ofw8aDSEg1HoQdmCgvLtaQ,KEvl2r4m691-ihUnCw_ZVA
9759,mTD9IKo7loPg6QTLDcL6YQ,4LXZzgsrM1ZyS_-uB9Od2Q
9760,kOFDVcnj-8fd3doIpCQ06A,6EVBc9kdc3Hd8KZkLVPnGA
9761,OFAiA6En2HD0CqLkFDCNpg,MMGnDeqMUNQsLC5V6BINjQ
9762,BWm-6W3k2cTYWW6Fs5MNtA,IfUkm42SB9D0m_ZbkQ711A
9763,yflKHx4_Dc4enRvJYWxTLg,jqvVB8AezYhCuVinJf5fWA
9764,svijhRN0hWIHfKb421D1Tg,Qzbcq82RJKIcAl0HSoSBJQ
9765,trKyIRyjKqVSZmcU0AnICQ,35ET2yviSxhkMmQa89rFKA
9766,fGurvC5BdOfd5MIuLUQYVA,2gUlfNEmqFlugmT-uT1m_w
9767,0mGYvAFGxH9bGRqYHxS0BQ,ByR685ThcDqQ_bb4A1oj_Q
9768,Kpp1-MeFvYMhAKskp-Ke1Q,3U2xuNVUApXMCvFmp59GYw
9769,5m2JukTajxMk-qS5W4s-FA,8neBxgTFrzsZ3gT1lX9KAg
9770,_xAJZOKBMPOe47p1MphB2w,acgqti4AEuMIFUYss5zxsA
9771,JmZj7wzAJ7_4ksjG9WXdqw,SeRG0f7jIS2Jq-CTZKqGoA
9772,KNOuvGb2HoeWnyxSOIYyHg,pks_z0EXHrxouKLKaMq1gw
9773,kM91Woq__EKVzLjo4dOTaw,RwRNR4z3kY-4OsFqigY5sw
9774,9nBk3mCFXrwH8cpBqB5pFQ,2xw-Ksu9b2jDYlZaApXcBA
9775,iPuY6dR5w5X_gOM_2mx-hA,W8D-GbPDFCWkZpdlQoYH0g
9776,v95jj6odiwnkB7tudFlTIw,ubDO6BYjnPSIZIpWxXGdlQ
9777,7qHU_Zh5qEJP3DaaBHqWBg,3hD8H-zfp4pzIA13RUATxw
9778,b_La2RT4zi42xF-skWtzyQ,pMCK4ya4gnkuYNriWSt5ng
9779,LzYy9DdprXyI2zXNSP267g,yFQCdWr_k1pTObzHPGis9Q
9780,j0GIt0EpmpWqms5WbPl5Bw,RJMblVTTzmEefL8Cge_TrQ
9781,YXjD1_p0mvZkdI8S_RKdnA,gOvEzwpu3KbW5aJReQzYRg
9782,SW6ZQk22G1_CV81_gfnvNQ,imDp2s4TANwV39FfYXTAEA
9783,g2FSpf4OTWcQauAOWjoL-g,KVpvE6pOPM9KMvak4HFsNg
9784,bgOgbr7ocyfYafqUAaR0WA,f-2ZS7X9KbGGJ2Ql1dBwEg
9785,egLYFnycp8ktxMCvilFdLw,SOkat3uLjX__3-tCowhlHg
9786,-9u2uFwhlj3Yq4mG5IweoA,e6UDJBEIoXBbnXtdwkqIGA
9787,0a2O150ytxrDjDzXNfRWkA,tWdp26XQEJqJGnRmFVJQxA
9788,7ZBh-3wWVQ5zkd6KZytW0g,j29tuUdrfaxmGjwxHdHZPA
9789,2Y-28XrkMeeA4FFvv_73tw,RwRNR4z3kY-4OsFqigY5sw
9790,2kc_RiOR5x4D_ZsQ0xr4gA,cWPTOM_o5toaXpq0gNxD7Q
9791,N93EYZy9R0sdlEvubu94ig,f5O7v_X_jCg2itqacRfxhg
9792,f5O7v_X_jCg2itqacRfxhg,kOFDVcnj-8fd3doIpCQ06A
9793,QX5Y_BIxlMG3B3vV1zx1Gw,Oje0eeorhyDyhFRNTl4dOA
9794,MS-hfug4QDXqb_Mws3qlzA,N_2yEZ41g9zDW_gWArFiHw
9795,VEMX1R4xtF5AXwKlNMyDVg,_7HjUKqU5GQOQirnZzRgWA
9796,ck57kpQ7uO_t5bX5j4N50Q,EN_ImoHpmAJmpbvn-3462Q
9797,YkAIlxYZ1guSqbbowU9X4g,A6Nn0-08lHPPC7kWtSVcQQ
9798,RG4NphZCi8Pw6Ei-g6oaqg,uF86ZhygpBEGr3CudNemYA
9799,Qmwfg-PtYuCo5Q_IwcA_HQ,G24p1oGGfY3t-m8Z2lPCaQ
9800,i--dxuKd_6Dx7mwgQ5nl-g,NrFUNV-d6B059YaNLyXJ4w
9801,2Q89PhkcyT9uZnQORmqMKg,T6uVlXYp9XeW8U9QajqQdg
9802,fI8LYdqdOe89vLxs9GwhVQ,yU4zevCwPAQIMb73smTHog
9803,8OXg22fVVLqVa5KGPxcQVQ,dcEuh9FtfI9cDneBV3iWLg
9804,sA-YqTMe2bJmg1MgbfowuA,BYDs_o6U4CLxJec8k1Q90Q
9805,2Y-28XrkMeeA4FFvv_73tw,M3VcPBiMvhsEJSGUHvXu2w
9806,i0bD4WCmVHdK92L73CNbgQ,c6f8wBjPLDzyubEBqgcMnw
9807,CkncJJ9tKgsGULXTTKmfdw,DQRhUU56vjhAJW0ZF1LLcg
9808,5m2JukTajxMk-qS5W4s-FA,4h0JeXtiLaqqpB-9-V7few
9809,8O7nxCcZ_C28i955kXwzGA,G24p1oGGfY3t-m8Z2lPCaQ
9810,478TIlfHXfT3wvww54QsPg,agWZA6ajLvu6MfFySNBzZw
9811,iosGpCBSrV5oI8nGTT_V3Q,20tTlrcIZGEvbHigCt2sxQ
9812,5m2JukTajxMk-qS5W4s-FA,0ED9PlLogo_HYWuoSRaTpw
9813,eKznX8VTfcQrjCqXpeobiw,0ED9PlLogo_HYWuoSRaTpw
9814,qKBCJqN6ZnpXf5Hc2lJqzA,yY3jNsrpCyKTqQuRuLV8gw
9815,gISrxk4A5dfrjDivkC-L-Q,U4iqELk1IiqARpk5uJJOZg
9816,mG71gQ5HWl7ut9OCN6NJKA,VZbKJBbcxCOvuZyuEOojsg
9817,bSNKVZ-lXgKkms60vfPDsw,ZhACHVw9k438Z3i-Gw9BHA
9818,XZxJ4fG-4a3PP9VP5jvDWw,CJKgffwOSqZ7WpKVruA0xQ
9819,snw9iNNLpFYZeHotW00uVA,JrD90K-V1tfPWbWjPgSXmA
9820,jo4KmAqlZ7vxjHIP7IIkAw,A-UC_QZwS1_gDB_masfJGA
9821,xL-Ckvr8k8vEBJxC1wsCqQ,BHi4nZxX5oYYu175aSY4sw
9822,abWt3B-dvJ1oVj83ebYoyg,KpFgHrxoVOiwfpR0f5KXUA
9823,TG-5UF3tHSP9xSq5L6b1Zg,wKmDYX_XuYCbIerCbYfWnQ
9824,U3gBH2iJxlajlMSOP9UtNw,BqQBEX7EdSvrHExhVwy9-w
9825,fPISsMIXOYZP1uins2Bwyw,sGyxho4L87V465XySbBrIw
9826,HFPovXxiMQ451N80-E-vyQ,NEYMAeK1BeR2E_vELnEIDA
9827,6EVBc9kdc3Hd8KZkLVPnGA,r_BrIgzYcwo1NAuG9dLbpg
9828,gcfDH5QxVC2xqdXYz94W8Q,mTBoTqR1qjvpyIC1dTT9rQ
9829,gyGHpCcdzLPPZnXn1Pj7IQ,Qr6KiVgv7CklIc0J3EKMCQ
9830,8al-XRt5nuIize8_STWffQ,8OXg22fVVLqVa5KGPxcQVQ
9831,wcYar8rgLFA7Mu3wJUqEgQ,IdUnbm1sMfdOFaXuCtkStg
9832,U6Xg4m-nCFnf0QpFjfAIKQ,E5XGyUsducnkbg6WGikVLg
9833,EzC51yOetmrju2DPP72iRA,FUqvrauxIP8bcI2aVeoXdg
